Geneid	Chr	Start	End	Strand	Length	cont_1	cont_2	cont_3	KD_1	KD_2	KD_3
ENSMUSG00000026103	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	52220292;52225180;52240948;52245523;52246267;52247723;52247955;52253009;52253322;52256555;52256699;52257462;52261014;52262025;52269047;52271322;52272409;52276332;52276787;52288940;52289436	52223158;52225989;52244697;52245615;52246398;52247754;52248131;52253059;52255535;52256613;52257326;52257495;52261360;52264203;52269210;52271401;52272787;52276453;52276883;52289140;52290076	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	15057	12600	13050	12220	12443	10550	11026
ENSMUSG00000065192	1	52501280	52501388	-	109	0	0	0	0	0	0
ENSMUSG00000002881	1;1;1;1;1;1;1;1;1	52514138;52518932;52521629;52523734;52536082;52537715;52546765;52556694;52557054	52516150;52519048;52521791;52523901;52536133;52537848;52547599;52556824;52557523	-;-;-;-;-;-;-;-;-	4083	4814	5307	4809	3593	3131	3474
ENSMUSG00000043015	1;1;1;1;1;1;1;1;1;1	52687549;52694209;52697673;52698015;52698828;52699163;52699966;52702105;52705594;52706550	52687695;52694324;52697904;52698087;52698997;52699256;52700080;52702330;52705770;52708763	+;+;+;+;+;+;+;+;+;+	3564	1375	1465	1322	1442	1253	1289
ENSMUSG00000041439	1;1;1;1;1;1;1;1;1	52713130;52715543;52716830;52719234;52720129;52726013;52732467;52765008;52783867	52715389;52715567;52717931;52719332;52720290;52726195;52733419;52766599;52784306	-;-;-;-;-;-;-;-;-	6816	591	697	600	460	369	380
ENSMUSG00000026102	1;1;1;1;1;1;1	52846257;52848532;52851314;52853823;52856129;52856963;52874246	52847061;52848706;52851892;52853945;52856380;52857215;52874532	-;-;-;-;-;-;-	2474	936	1001	932	876	779	746
ENSMUSG00000041426	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	52901857;52908612;52910512;52916872;52919112;52921933;52922393;52925750;52941947;52958032;52959477;52961486;52962215;52970575;52973481;52977107	52901988;52908745;52910554;52917009;52919196;52921991;52922473;52925802;52942181;52958177;52959777;52961544;52962296;52970694;52973514;52977830	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2426	2684	2924	2881	2510	2098	2062
ENSMUSG00000089802	1	52929981	52930842	-	862	0	0	0	0	0	0
ENSMUSG00000043629	1;1;1;1	52979168;53009459;53010041;53019897	52982578;53009688;53010194;53020104	-;-;-;-	4003	212	193	208	196	162	167
ENSMUSG00000026100	1;1;1	53118507;53120727;53123095	53118985;53121100;53124923	+;+;+	2682	0	0	0	5	1	0
ENSMUSG00000089334	1	53156894	53156994	+	101	0	0	0	0	0	0
ENSMUSG00000060715	1;1;1;1;1;1;1;1;1	53215421;53220070;53227082;53227232;53234614;53238687;53239339;53242059;53244398	53215632;53220089;53227104;53227302;53234671;53238739;53239388;53242134;53244461	-;-;-;-;-;-;-;-;-	627	19	13	12	8	3	6
ENSMUSG00000026098	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	53246031;53248944;53251772;53253667;53263406;53264420;53264807;53273075;53313473;53319739;53324672;53331914;53338785;53347223;53353576	53246342;53249104;53251902;53254146;53264256;53264563;53264929;53273191;53313636;53322272;53324774;53332096;53339252;53347267;53353862	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6103	1548	1732	1625	1339	1110	1170
ENSMUSG00000026097	1;1;1;1	53353939;53355816;53362299;53365671	53354032;53358797;53362450;53367153	+;+;+;+	4711	2731	2942	2722	2533	2249	2341
ENSMUSG00000026096	1;1;1;1;1;1;1;1	53370468;53371700;53376553;53377924;53378149;53378340;53380011;53382848	53370702;53375502;53377140;53378054;53378228;53378411;53380908;53383187	+;+;+;+;+;+;+;+	6147	1399	1479	1398	1105	1005	988
ENSMUSG00000026095	1;1;1;1;1;1;1;1;1	53382351;53387056;53401461;53403424;53403859;53406831;53407161;53409088;53409374	53383301;53387252;53401823;53403605;53405402;53406906;53408119;53409266;53409596	-;-;-;-;-;-;-;-;-	4674	7244	7847	7708	6957	6376	6158
ENSMUSG00000092657	1	53500115	53500239	-	125	5	5	4	2	5	3
ENSMUSG00000067440	1;1;1;1;1	53604023;53615884;53616123;53618746;53622507	53604199;53616011;53616225;53618914;53622541	-;-;-;-;-	612	0	0	0	0	0	0
ENSMUSG00000026094	1;1;1;1;1;1;1;1	53812350;53817826;53819433;53820876;53822765;53828454;53833361;53841918	53814614;53818005;53819481;53821002;53822909;53828666;53833523;53842068	-;-;-;-;-;-;-;-	3293	1768	1817	1718	1131	1040	1128
ENSMUSG00000042807	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	53863726;53883720;53884729;53887486;53888354;53889466;53895856;53897558;53897965;53908417;53910013;53921885;53923284;53925680;53942173;53944427;53947970;53961093;53970085;53970611;53971326;53980743;53982154;53983909;53987657;53989963;53993902;53998340;54007658;54097045;54250748;54251820	53870177;53883832;53884814;53887600;53888500;53889595;53895954;53897710;53898015;53908530;53910133;53921994;53923356;53925763;53942269;53944529;53948104;53961278;53970209;53970714;53971476;53980838;53983527;53984009;53987953;53990132;53993977;53999644;54007765;54097371;54250892;54252012	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	12941	217	188	172	152	130	116
ENSMUSG00000087949	1	53943672	53943785	-	114	0	0	0	0	0	0
ENSMUSG00000064498	1	54305946	54306052	-	107	0	0	0	0	0	0
ENSMUSG00000025983	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	54307527;54316768;54320288;54320618;54329322;54334498;54335555;54338574;54342379;54345679;54347546;54357150;54357844;54361708;54370989;54377761;54382008;54385801;54386327;54386836;54409840;54411440;54412531;54413508;54417836;54421262;54422977;54424603;54424758;54425145	54307729;54316931;54320508;54320796;54329390;54334614;54335805;54338617;54342471;54345786;54347670;54357327;54357912;54361821;54371060;54377794;54382102;54385908;54386389;54387310;54409968;54411632;54412624;54413677;54417962;54422053;54423063;54424702;54424877;54425571	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5021	191	185	167	143	120	114
ENSMUSG00000041303	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	54454425;54455973;54460355;54461824;54462681;54472728;54473566;54474503;54476227;54477240;54480345;54480853;54484244;54485606;54487343;54490898;54494676;54495657	54454846;54456125;54460479;54462014;54462918;54472863;54473667;54474705;54476398;54477343;54480417;54481000;54484409;54485797;54487466;54491082;54494787;54495815	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3005	3500	3844	3538	2949	2701	2736
ENSMUSG00000073678	1	54529844	54532810	-	2967	1658	1632	1594	1353	1234	1264
ENSMUSG00000070889	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	54537550;54538696;54543314;54547065;54548873;54550053;54551645;54554378;54566872;54568238;54568745;54569441;54569616;54571681;54578136;54581160;54582212;54585356;54586961;54587698;54588866;54590263;54592799;54599882;54604783;54607821;54614278	54537688;54538800;54543501;54547115;54549008;54550250;54551735;54554471;54566910;54568346;54568811;54569492;54569689;54571756;54578213;54581211;54582258;54585439;54587016;54587803;54588932;54590315;54592956;54600053;54604958;54607974;54614526	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2871	1825	1875	1919	1525	1258	1432
ENSMUSG00000052331	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	54702184;54708513;54710587;54711924;54712505;54714460;54715763;54717845;54719498;54720743;54724216;54737964;54779858;54784334;54786578;54789772;54791840;54793074;54800158;54809734;54819105;54820489;54823194;54823628;54835131;54849297;54885456;54982984	54705179;54708604;54710669;54712006;54712650;54714543;54715850;54718061;54719615;54720830;54724417;54738035;54779969;54784414;54786718;54789840;54791957;54793156;54800272;54809812;54819317;54820631;54823281;54823828;54835201;54849375;54885539;54983231	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6194	886	893	935	669	605	643
ENSMUSG00000089245	1	54826062	54826166	+	105	0	0	0	0	0	0
ENSMUSG00000025982	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	55042013;55044783;55047147;55051174;55052210;55053661;55053856;55054882;55056471;55056859;55057086;55057488;55057856;55058227;55059948;55060137;55062646;55063015;55064324;55068946;55071327;55073220;55073623;55076078;55084183	55044336;55044999;55047419;55051305;55052330;55053772;55054038;55055103;55056596;55057005;55057231;55057758;55057942;55058406;55060049;55060334;55062767;55063227;55064561;55069116;55071406;55073334;55073727;55076244;55084322	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6192	40775	43957	41102	39555	34659	35663
ENSMUSG00000025981	1;1;1;1;1	55109614;55118119;55121025;55124341;55128480	55109834;55118268;55121217;55124442;55129545	+;+;+;+;+	1732	1827	1936	1857	1776	1513	1534
ENSMUSG00000025980	1;1;1;1;1;1;1;1;1;1;1;1	55134679;55135373;55135900;55136946;55137917;55138504;55138902;55139911;55140569;55141377;55143610;55144623	55135284;55135551;55136074;55137191;55138016;55138672;55138995;55140006;55140651;55141629;55143785;55145087	-;-;-;-;-;-;-;-;-;-;-;-	2642	56894	63220	60087	51002	45841	46252
ENSMUSG00000073676	1;1;1;1	55144976;55145895;55147557;55147914	55145256;55146759;55147646;55148151	+;+;+;+	1474	13886	15999	15209	13259	12971	12099
ENSMUSG00000089670	1	55184141	55185131	+	991	28	41	51	38	35	30
ENSMUSG00000025979	1;1;1;1;1;1;1	55188075;55193521;55201968;55205163;55205392;55206990;55209519	55188469;55193583;55202227;55205205;55205478;55207926;55211743	+;+;+;+;+;+;+	4010	6185	6703	6303	5444	5145	4965
ENSMUSG00000061863	1	55217584	55217897	-	314	1	3	1	1	0	1
ENSMUSG00000025978	1;1;1;1;1;1;1;1;1;1;1;1	55227003;55241794;55251088;55252360;55258189;55258495;55260789;55263180;55267994;55270964;55280786;55282965	55228926;55241872;55251191;55252481;55258266;55259058;55261236;55263459;55268105;55271147;55282099;55283626	-;-;-;-;-;-;-;-;-;-;-;-	5871	4223	4426	4138	4478	3872	3819
ENSMUSG00000073675	1;1;1	55283095;55285340;55291221	55283594;55285536;55292466	+;+;+	1943	510	592	545	669	558	558
ENSMUSG00000046994	1	55294021	55296902	+	2882	1290	1262	1182	909	806	800
ENSMUSG00000025977	1;1;1;1;1;1;1;1;1;1;1;1;1	55305502;55325700;55356913;55361342;55362520;55380494;55397317;55403101;55405725;55412492;55417460;55419326;55420143	55305808;55327509;55357029;55361470;55362567;55380565;55397444;55403296;55405779;55412583;55417603;55419570;55420313	-;-;-;-;-;-;-;-;-;-;-;-;-	3514	10	12	10	11	11	14
ENSMUSG00000089944	1	55392211	55392727	+	517	1825	2132	1905	2054	2187	1853
ENSMUSG00000038349	1;1;1;1;1;1	55463232;55752587;55758774;55770265;55772338;55808125	55463474;55755063;55758977;55770340;55772447;55808646	+;+;+;+;+;+	3632	1464	1672	1485	1507	1307	1280
ENSMUSG00000073674	1;1	55500577;55501376	55500886;55501908	-;-	843	99	99	78	66	65	76
ENSMUSG00000045336	1	56692897	56694295	-	1399	0	0	0	0	0	0
ENSMUSG00000038331	1;1;1;1;1;1;1;1;1;1;1	56850830;56888283;56902420;56907015;56928156;56948007;56954790;56955835;57004923;57026497;57027956	56854088;56888480;56902575;56907227;56928628;56948109;56954913;56955961;57005099;57026724;57029346	-;-;-;-;-;-;-;-;-;-;-	6449	1574	1898	1649	1343	1133	1257
ENSMUSG00000087022	1;1;1;1;1;1	57028313;57031102;57059348;57060998;57097177;57097433	57028615;57032040;57059500;57061134;57097295;57099359	+;+;+;+;+;+	3578	122	126	123	94	102	78
ENSMUSG00000093027	1	57055999	57056119	-	121	0	0	0	0	0	0
ENSMUSG00000084958	1;1;1;1	57416066;57419410;57432092;57434249	57417507;57419607;57432363;57434348	-;-;-;-	2012	276	280	271	152	119	147
ENSMUSG00000038323	1;1	57434464;57439587	57434790;57442267	+;+	3008	2924	3043	2870	2230	1915	1918
ENSMUSG00000048495	1;1;1;1;1;1;1	57445081;57447486;57448273;57450165;57453571;57458213;57463228	57445596;57447615;57448584;57450935;57453640;57458367;57463945	-;-;-;-;-;-;-	2672	907	926	892	742	699	661
ENSMUSG00000025971	1;1;1;1;1	57463172;57466756;57468567;57470084;57472500	57464066;57466827;57468693;57470231;57474797	+;+;+;+;+	3540	2344	2411	2272	2086	1902	1816
ENSMUSG00000077776	1	57479088	57479217	-	130	0	0	0	0	0	0
ENSMUSG00000088353	1	57524714	57524870	+	157	0	0	0	0	0	0
ENSMUSG00000038305	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	57831006;57831444;57831705;57856149;57888897;57902415;57912308;57920284;57936352;57939550;57942547;57957478;57958915;57980210;57994756;57997217;57999865;58002912	57831407;57831645;57831868;57857282;57889150;57902527;57914385;57920298;57936567;57939599;57942793;57957684;57959068;57980268;57994865;57997319;58000085;58005241	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8059	4176	4747	4280	3527	3180	3055
ENSMUSG00000089176	1	57922583	57922684	+	102	0	0	0	0	0	0
ENSMUSG00000091283	1;1	57966679;57973680	57966794;57973955	-;-	392	0	1	0	0	0	0
ENSMUSG00000054770	1;1;1;1;1;1;1;1;1;1;1	58011945;58015987;58016898;58019912;58020410;58026251;58026865;58059711;58069836;58070443;58072470	58013664;58016089;58018946;58020291;58024567;58026368;58026972;58059765;58069838;58070511;58075800	-;-;-;-;-;-;-;-;-;-;-	12094	2025	2202	2050	1825	1609	1627
ENSMUSG00000026039	1;1;1;1;1;1;1;1;1	58052815;58054940;58056808;58058062;58059738;58070351;58072203;58076433;58081628	58053156;58055065;58056983;58058139;58059823;58070586;58074827;58076586;58082743	+;+;+;+;+;+;+;+;+	4939	5396	5833	5642	3476	3241	3359
ENSMUSG00000063558	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	58086775;58098280;58100386;58103979;58106207;58110508;58111492;58113058;58114258;58114976;58120216;58122118;58125114;58125576;58126885;58130022;58132908;58134287;58135270;58138347;58138856;58142278;58149338;58151265;58151999;58153804;58154710;58159429;58161163;58161809;58162872	58086902;58098337;58100482;58104087;58106333;58110569;58111581;58113138;58114402;58119160;58120378;58122210;58125283;58125690;58127723;58130118;58133032;58134420;58135357;58138433;58139047;58142505;58149433;58151393;58152073;58153856;58154824;58159494;58161351;58161976;58163257	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8690	5324	6152	5570	4261	3310	3312
ENSMUSG00000064294	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	58169974;58171715;58175442;58176325;58177822;58181862;58184471;58195060;58198195;58199514;58203268;58204038;58207139;58209398;58209865;58210324;58215045;58215749;58216481;58220193;58222681;58224447;58226468;58227501;58228586;58228965;58233318;58234363;58236161;58237450;58240310;58243121;58245179;58251470;58257014	58170156;58171853;58175897;58176433;58178949;58181923;58184551;58195966;58198339;58199606;58203419;58204131;58207248;58209582;58210027;58210416;58215214;58215863;58216603;58220289;58222805;58224580;58226709;58227587;58228777;58229192;58233413;58234491;58236235;58237502;58240424;58243186;58245367;58251637;58257542	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7033	2	0	2	2	1	4
ENSMUSG00000089275	1	58211825	58211932	-	108	0	0	0	0	0	0
ENSMUSG00000038242	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	58267241;58269866;58271448;58274277;58276831;58278672;58281010;58284916;58285698;58287949;58288325;58290682;58291963;58293511;58295961;58297450;58301904;58302645;58303083;58304050;58305692;58306979;58308909;58310370;58310753;58310984;58312319;58314059;58315886;58316762;58319409;58320187;58320678;58321186;58321803;58323472;58324604	58267472;58269923;58272254;58274373;58276939;58278798;58281071;58284999;58285778;58288093;58288417;58290833;58292056;58293623;58296145;58297687;58302005;58302814;58303197;58304172;58305788;58307103;58309042;58310457;58310839;58311175;58312546;58314154;58316014;58317226;58319483;58320239;58320792;58321251;58321988;58323639;58325441	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6329	147	156	115	216	127	129
ENSMUSG00000089822	1;1;1;1;1;1	58310961;58319312;58332968;58346253;58355674;58372078	58313789;58319460;58333056;58346346;58355812;58372500	-;-;-;-;-;-	3723	1	2	1	3	3	0
ENSMUSG00000079554	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	58335170;58338021;58339510;58340331;58342415;58344536;58346752;58349042;58351145;58352707;58356607;58357459;58360371;58361273;58362048;58364194;58365703;58366825;58369119;58379623;58387614;58389387;58391524;58393444;58394179;58396303;58400500;58403069;58405897;58407081;58407999;58411006;58411154;58415762;58433106;58435485	58335319;58338078;58339606;58340439;58342541;58344597;58346835;58349122;58351289;58352799;58356758;58357552;58360480;58361457;58362234;58364286;58365872;58366939;58369241;58379719;58387738;58389520;58391611;58393530;58394370;58396530;58400595;58403197;58405971;58407133;58408113;58411071;58411342;58415929;58433180;58436108	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4776	1	2	0	0	1	0
ENSMUSG00000051223	1;1;1;1;1;1;1;1;1;1;1;1	58449980;58451046;58454520;58455848;58456923;58457551;58457958;58458185;58459731;58460459;58461076;58461879	58450060;58451119;58454696;58455942;58456988;58457686;58458067;58458355;58459877;58460597;58461198;58463392	+;+;+;+;+;+;+;+;+;+;+;+	2833	39287	42371	39368	35447	32699	32382
ENSMUSG00000026034	1;1;1;1;1;1;1;1	58467033;58469791;58471216;58471434;58472987;58476511;58478470;58480764	58469705;58470669;58471345;58472508;58474270;58478152;58478778;58480910	-;-;-;-;-;-;-;-	8139	6336	6467	6026	7185	6025	6107
ENSMUSG00000026035	1;1;1;1;1;1;1	58487838;58490631;58495020;58497687;58499369;58501433;58501655	58488174;58491293;58495255;58497780;58499443;58501483;58502330	-;-;-;-;-;-;-	2132	2367	2660	2527	2190	2105	1962
ENSMUSG00000026036	1;1;1;1;1;1;1;1;1;1;1	58501995;58502573;58504289;58504475;58506011;58507231;58508933;58512441;58514624;58517985;58537830	58502478;58502629;58504390;58504933;58506270;58507393;58509059;58512579;58514707;58519120;58538660	+;+;+;+;+;+;+;+;+;+;+	3842	4726	5212	4699	3856	3487	3410
ENSMUSG00000026037	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	58519615;58522839;58524495;58526512;58527784;58529149;58531653;58533278;58537095;58537804;58540487;58549701;58550505;58554220;58557085;58558167;58558686;58561616	58521134;58522957;58524556;58526683;58527930;58529245;58531785;58533387;58537193;58538293;58540547;58549732;58550594;58554309;58557228;58558270;58558734;58561953	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3857	8417	8993	8753	6394	5813	5812
ENSMUSG00000064701	1	58523359	58523465	-	107	12	9	16	12	11	6
ENSMUSG00000085054	1;1;1;1;1;1	58561992;58567415;58572556;58574469;58577279;58579863	58562075;58569460;58574374;58574609;58577592;58580074	+;+;+;+;+;+	4616	184	214	174	204	175	187
ENSMUSG00000038174	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	58579650;58591329;58592234;58596403;58596978;58601511;58602951;58605483;58608994;58614116;58614821;58619484;58622448;58642947;58643056	58587103;58591496;58592393;58596490;58597094;58601606;58603066;58605563;58609173;58614217;58614901;58619631;58622798;58643035;58643167	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9343	1819	1899	1822	1242	1042	1154
ENSMUSG00000026032	1;1;1	58643228;58647934;58652493	58643514;58648093;58652808	+;+;+	763	3070	3240	3059	2480	2398	2174
ENSMUSG00000059647	1	58703452	58705161	+	1710	152	148	138	136	128	99
ENSMUSG00000047528	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	58714961;58715840;58716067;58718244;58723671;58724573;58726272;58727214;58733373;58735130;58736708;58747757;58748549;58749145;58752746	58715274;58715949;58716156;58718306;58723774;58724672;58726324;58727311;58733434;58735223;58736841;58747802;58748626;58749289;58752833	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1579	0	0	0	0	0	0
ENSMUSG00000026031	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	58768352;58770138;58770961;58774104;58779173;58783150;58785900;58787396;58787996;58789097;58792480;58797107;58797809;58809183;58810628	58768436;58770733;58771147;58774398;58779914;58783576;58786005;58787506;58788131;58790071;58792556;58797156;58797890;58809690;58815728	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9478	950	1068	966	1138	1026	1071
ENSMUSG00000026029	1;1;1;1;1;1;1;1;1;1	58852218;58859346;58880759;58884051;58885717;58885940;58888450;58890477;58901188;58903466	58852582;58859537;58881091;58884156;58885855;58885993;58888511;58890618;58901689;58904347	+;+;+;+;+;+;+;+;+;+	2777	2	2	5	1	3	1
ENSMUSG00000026028	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	58957293;58963550;58965367;58966794;58968480;58969030;58972530;58975616;58976065;58976740;58977918;58978524;58980366;58983495;58992590;59002746;59030081	58961026;58964056;58965633;58967092;58968680;58969106;58972667;58975690;58976195;58976892;58977996;58978733;58980482;58983571;58992784;59003379;59030274	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7088	8951	9775	9032	6325	5329	5500
ENSMUSG00000026027	1;1;1;1;1;1;1;1;1;1;1;1	59030366;59033803;59036778;59042133;59045350;59046534;59047857;59049048;59049495;59049737;59050405;59051137	59030694;59033909;59038319;59044691;59045471;59046642;59048356;59049219;59049599;59049981;59050447;59052559	+;+;+;+;+;+;+;+;+;+;+;+	7256	1686	1828	1700	1466	1378	1330
ENSMUSG00000047383	1;1	59053967;59059985	59054445;59060287	-;-	782	1	0	0	0	2	1
ENSMUSG00000090590	1	59060795	59062069	-	1275	1	1	0	1	0	0
ENSMUSG00000072295	1;1;1;1;1;1;1;1;1;1;1;1;1;1	59107350;59109340;59115500;59117416;59119240;59122994;59124621;59125527;59126561;59131841;59133515;59134727;59141295;59151342	59108129;59109377;59115563;59117521;59119374;59123073;59124689;59125571;59126686;59131986;59133566;59134813;59141367;59151744	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2204	7	10	7	11	0	6
ENSMUSG00000077616	1	59127832	59127962	+	131	0	0	0	0	0	0
ENSMUSG00000038079	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	59157438;59162390;59163388;59164298;59164882;59165519;59165883;59166832;59170925;59172717;59173686;59174175;59174819;59176547;59176796;59177162	59158042;59162511;59163478;59164371;59165073;59165642;59166040;59166949;59171062;59172773;59173748;59174185;59174850;59176650;59176940;59177203	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2076	2535	2594	2322	1992	1817	1766
